Order_ID,Order_Date,Customer_ID,Segment,Region,Ship_Mode,order_revenue
US-2017-128293,2017-06-02,KC-16255,Corporate,East,First Class,64784
US-2017-128678,2017-09-15,RB-19570,Consumer,West,Standard Class,48878
US-2017-128902,2017-03-11,MB-18085,Consumer,East,Standard Class,244006
US-2017-128909,2017-10-09,SP-20545,Corporate,East,Second Class,351968
US-2017-129469,2017-09-23,KL-16555,Corporate,East,Standard Class,537616
US-2017-131058,2017-12-27,EM-14140,Home Office,West,Standard Class,2016
US-2017-131114,2017-12-09,RW-19630,Corporate,Central,Second Class,26828
US-2017-131149,2017-07-10,LH-17155,Consumer,Central,Standard Class,49228
US-2017-131611,2017-11-05,EP-13915,Consumer,Central,Standard Class,10463124
US-2017-131674,2017-11-29,NC-18535,Corporate,Central,Second Class,58416
US-2017-131891,2017-07-29,PW-19240,Consumer,South,First Class,2214
US-2017-131912,2017-10-29,LH-17155,Consumer,West,Second Class,11744
US-2017-132423,2017-04-15,MY-18295,Corporate,Central,Standard Class,34292
US-2017-132577,2017-11-22,JE-15475,Consumer,Central,Standard Class,60440
US-2017-132857,2017-12-11,CA-12775,Consumer,South,Standard Class,6672
US-2017-133508,2017-04-17,SW-20350,Home Office,Central,Standard Class,2905
US-2017-133879,2017-03-21,KT-16465,Consumer,Central,Standard Class,69403
US-2017-134369,2017-09-16,BC-11125,Home Office,West,Standard Class,1296
US-2017-134488,2017-09-24,PK-19075,Consumer,East,Standard Class,155372
US-2017-134656,2017-09-28,MM-18280,Corporate,Central,First Class,99136
US-2017-134761,2017-11-30,DB-13210,Consumer,South,Same Day,36192
US-2017-134908,2017-06-05,JS-15940,Home Office,East,Standard Class,125364
US-2017-135209,2017-12-29,MH-17290,Home Office,South,Second Class,62752
US-2017-135720,2017-12-11,FM-14380,Consumer,West,Second Class,545350
US-2017-135923,2017-01-22,CM-11935,Consumer,South,Standard Class,530272
US-2017-136581,2017-11-10,SV-20365,Consumer,East,First Class,31104
US-2017-137295,2017-01-08,VS-21820,Consumer,South,Standard Class,187228
US-2017-137547,2017-03-07,EB-13705,Corporate,Central,Standard Class,21072
US-2017-138408,2017-11-18,KC-16255,Corporate,South,Second Class,131996
US-2017-139087,2017-07-17,DK-13375,Consumer,West,Second Class,57324
US-2017-139262,2017-02-21,LC-16960,Home Office,South,Standard Class,439704
US-2017-139388,2017-11-07,CC-12475,Consumer,East,First Class,1496
US-2017-139486,2017-05-21,LH-17155,Consumer,West,First Class,61802
US-2017-139710,2017-06-09,GM-14680,Consumer,West,Standard Class,17748
US-2017-140158,2017-10-04,DR-12940,Home Office,East,Standard Class,541486
US-2017-140172,2017-03-08,SP-20650,Corporate,Central,Standard Class,207283
US-2017-140809,2017-02-01,CK-12760,Corporate,South,First Class,5645
US-2017-141264,2017-08-13,CT-11995,Consumer,Central,Standard Class,244300
US-2017-141544,2017-08-30,PO-18850,Consumer,East,First Class,1179654
US-2017-141880,2017-08-22,TC-21475,Home Office,West,First Class,98328
US-2017-142251,2017-10-31,FO-14305,Consumer,South,Second Class,32064
US-2017-142685,2017-06-23,MG-17695,Consumer,East,Standard Class,83517
US-2017-143280,2017-02-22,TZ-21580,Consumer,West,Standard Class,49285
US-2017-143448,2017-12-10,MH-17455,Consumer,Central,Same Day,14249
US-2017-143819,2017-03-01,KD-16270,Consumer,East,Standard Class,1365515
US-2017-144057,2017-05-09,CV-12805,Corporate,Central,Standard Class,944816
US-2017-144211,2017-08-28,CS-12130,Consumer,West,Standard Class,110124
US-2017-144351,2017-11-14,RC-19960,Consumer,East,Standard Class,8997
US-2017-144393,2017-10-28,SM-20950,Corporate,South,Standard Class,17616
US-2017-144477,2017-08-12,DB-13270,Home Office,East,Second Class,37312
US-2017-144547,2017-11-10,MS-17770,Consumer,Central,Standard Class,279944
US-2017-146066,2017-08-21,RB-19465,Home Office,East,Second Class,815292
US-2017-146570,2017-05-15,SN-20710,Home Office,South,Standard Class,61214
US-2017-146710,2017-08-27,SS-20875,Consumer,Central,Standard Class,68472
US-2017-146794,2017-09-26,SH-19975,Corporate,West,Standard Class,4249575
US-2017-146857,2017-05-06,BE-11455,Home Office,Central,Second Class,5448
US-2017-147340,2017-09-24,EB-13750,Corporate,West,Same Day,632
US-2017-147711,2017-09-03,HF-14995,Consumer,East,Second Class,43094
US-2017-147991,2017-05-05,ZD-21925,Consumer,South,Standard Class,1672
US-2017-148110,2017-09-05,AR-10825,Corporate,Central,Standard Class,347802
US-2017-148334,2017-08-22,DD-13570,Consumer,Central,Standard Class,4312
US-2017-148803,2017-12-11,LR-16915,Consumer,South,Same Day,85224
US-2017-148901,2017-05-14,MK-17905,Corporate,South,Standard Class,138512
US-2017-148957,2017-09-17,CC-12430,Home Office,West,Standard Class,1232
US-2017-149790,2017-09-26,SC-20380,Consumer,Central,Standard Class,15624
US-2017-150035,2017-12-01,CL-11890,Consumer,West,Standard Class,1674
US-2017-150140,2017-04-06,VM-21685,Home Office,East,Standard Class,129475
US-2017-150147,2017-04-25,JL-15850,Consumer,East,Second Class,26448
US-2017-150357,2017-10-10,EB-13975,Corporate,South,Standard Class,24703
US-2017-150567,2017-05-17,RP-19855,Corporate,South,Standard Class,29970
US-2017-150861,2017-12-03,EG-13900,Consumer,East,First Class,964376
US-2017-151260,2017-12-11,SC-20695,Corporate,East,First Class,73536
US-2017-151827,2017-03-31,CS-11950,Consumer,East,Second Class,312766
US-2017-151862,2017-03-01,ON-18715,Corporate,West,Standard Class,159984
US-2017-152051,2017-06-25,TS-21160,Corporate,East,Standard Class,714498
US-2017-152373,2017-09-05,PT-19090,Consumer,Central,Standard Class,93456
US-2017-152415,2017-09-17,PO-18865,Consumer,East,Standard Class,20664
US-2017-152835,2017-05-19,RP-19855,Corporate,Central,Standard Class,214
US-2017-153129,2017-12-26,FP-14320,Consumer,West,Standard Class,339
US-2017-153815,2017-11-06,KL-16555,Corporate,South,First Class,368432
US-2017-154256,2017-06-23,SM-20005,Consumer,East,Second Class,2583
US-2017-154361,2017-03-14,HZ-14950,Consumer,East,Standard Class,2188
US-2017-155103,2017-12-02,JF-15190,Consumer,East,Standard Class,455904
US-2017-155173,2017-03-06,JB-16045,Home Office,East,Standard Class,113475
US-2017-155180,2017-01-22,TB-21280,Consumer,East,Standard Class,26336
US-2017-155404,2017-09-22,AS-10630,Home Office,South,Standard Class,1328
US-2017-155768,2017-12-01,LB-16795,Home Office,West,Same Day,117261
US-2017-155971,2017-06-06,RB-19795,Home Office,West,Standard Class,3204
US-2017-156097,2017-09-19,EH-14125,Home Office,Central,Same Day,703680
US-2017-156692,2017-08-13,HG-15025,Consumer,South,Same Day,8932
US-2017-156986,2017-03-20,ZC-21910,Consumer,West,Standard Class,132709
US-2017-157308,2017-08-17,NM-18520,Consumer,West,Standard Class,15712
US-2017-157490,2017-10-06,LB-16795,Home Office,West,First Class,107047
US-2017-157840,2017-12-20,MC-17575,Consumer,Central,Second Class,339
US-2017-157945,2017-09-26,NF-18385,Consumer,Central,Standard Class,756486
US-2017-158288,2017-11-26,EH-13945,Consumer,East,Second Class,78759
US-2017-158309,2017-11-26,PA-19060,Home Office,South,First Class,3744
US-2017-158680,2017-07-01,NZ-18565,Home Office,West,First Class,2496
US-2017-158708,2017-06-26,AB-10255,Home Office,Central,Second Class,13616
US-2017-159093,2017-05-09,RS-19420,Corporate,West,Standard Class,3204
US-2017-159415,2017-04-17,CS-12175,Corporate,South,Standard Class,7912
US-2017-159856,2017-10-18,EP-13915,Consumer,West,Standard Class,30792
US-2017-160206,2017-04-01,MY-18295,Corporate,Central,Standard Class,1299
US-2017-160528,2017-08-23,MH-18115,Home Office,Central,Standard Class,756568
US-2017-161396,2017-04-19,GM-14455,Home Office,East,Standard Class,209370
US-2017-161683,2017-12-03,CJ-12010,Consumer,East,Standard Class,413008
US-2017-161844,2017-12-09,DK-12835,Corporate,South,Second Class,82920
US-2017-162026,2017-10-08,JE-15745,Consumer,West,Same Day,6196
US-2017-162103,2017-11-13,LB-16795,Home Office,Central,Standard Class,3136
US-2017-162677,2017-03-26,DB-13210,Consumer,South,First Class,126740
US-2017-162852,2017-12-27,BG-11695,Corporate,Central,Standard Class,845488
US-2017-162859,2017-02-15,PG-18820,Consumer,East,Standard Class,399224
US-2017-163258,2017-12-29,PF-19225,Consumer,West,Standard Class,11232
US-2017-163461,2017-06-18,BT-11440,Consumer,Central,First Class,76864
US-2017-163538,2017-08-26,SS-20515,Home Office,Central,Standard Class,4797
US-2017-163881,2017-11-24,SP-20860,Corporate,West,Standard Class,1747343
US-2017-164189,2017-03-24,DR-12880,Corporate,West,Standard Class,403168
US-2017-164196,2017-11-11,AS-10285,Corporate,Central,Standard Class,267894
US-2017-164588,2017-04-16,AP-10915,Consumer,South,Standard Class,1284
US-2017-164630,2017-01-04,EB-13975,Corporate,South,Standard Class,959968
US-2017-164945,2017-11-22,CA-12055,Home Office,East,Standard Class,134272
US-2017-165078,2017-11-05,MA-17995,Home Office,Central,Standard Class,10192
US-2017-165505,2017-01-23,CB-12535,Corporate,East,Standard Class,167231
US-2017-165953,2017-12-31,EP-13915,Consumer,South,Standard Class,49964
US-2017-166660,2017-01-30,TB-21250,Consumer,West,Second Class,440026
US-2017-167339,2017-01-21,TD-20995,Consumer,West,Second Class,1167056
US-2017-167472,2017-06-06,CK-12595,Consumer,South,First Class,67887
US-2017-168095,2017-07-15,MC-17425,Corporate,West,Standard Class,33580
US-2017-168410,2017-02-21,BV-11245,Corporate,East,Standard Class,40530
US-2017-168620,2017-12-24,RB-19795,Home Office,South,Second Class,593498
US-2017-169040,2017-12-06,GT-14710,Consumer,West,Standard Class,726078
US-2017-169369,2017-12-12,EC-14050,Consumer,South,Standard Class,29907
US-2018-100048,2018-05-19,RS-19765,Corporate,East,Standard Class,88929
US-2018-100209,2018-07-09,TD-20995,Consumer,West,Standard Class,108
US-2018-100398,2018-08-19,DO-13435,Consumer,West,Standard Class,10272
US-2018-100482,2018-04-11,JL-15130,Consumer,East,Standard Class,19480
US-2018-100930,2018-04-07,CS-12400,Home Office,South,Standard Class,7110907
US-2018-101518,2018-11-03,PB-19105,Consumer,East,Standard Class,40776
US-2018-101539,2018-03-16,VM-21685,Home Office,West,Second Class,665275
US-2018-101721,2018-07-23,MY-17380,Corporate,Central,Standard Class,63312
US-2018-101784,2018-07-06,PO-18850,Consumer,West,Standard Class,122136
US-2018-101840,2018-02-06,SP-20545,Corporate,East,Standard Class,27370
US-2018-102183,2018-08-21,PK-19075,Consumer,East,Standard Class,4337640
US-2018-102288,2018-06-19,ZC-21910,Consumer,Central,Standard Class,148884
US-2018-102638,2018-12-29,MC-17845,Consumer,East,First Class,603
US-2018-102890,2018-06-30,SG-20470,Consumer,East,Same Day,104463
US-2018-102904,2018-11-13,CB-12025,Consumer,South,Standard Class,23992
US-2018-103226,2018-09-22,DW-13195,Corporate,West,Standard Class,2718
US-2018-103247,2018-10-05,PO-19195,Home Office,East,Second Class,91885
US-2018-103814,2018-12-09,LH-16900,Consumer,Central,Standard Class,143856
US-2018-103828,2018-08-13,JK-15370,Consumer,West,Same Day,20667
US-2018-104094,2018-09-07,AG-10675,Consumer,Central,Standard Class,1348
US-2018-104437,2018-01-27,TG-21310,Consumer,East,Standard Class,13794
US-2018-104451,2018-05-08,MM-18055,Consumer,West,Second Class,8108
US-2018-104661,2018-01-15,TB-21250,Consumer,Central,First Class,147636
US-2018-104955,2018-03-19,CG-12040,Home Office,East,Standard Class,2891
US-2018-105046,2018-07-17,BE-11335,Home Office,East,Standard Class,31905
US-2018-105389,2018-10-23,DM-13015,Consumer,Central,Second Class,96232
US-2018-105697,2018-08-25,JE-15715,Consumer,East,First Class,25696
US-2018-105935,2018-01-26,BD-11500,Consumer,South,Standard Class,300265
US-2018-105998,2018-11-03,CR-12580,Home Office,West,First Class,1693159
US-2018-106131,2018-01-14,TP-21565,Corporate,West,First Class,337688
US-2018-106145,2018-09-26,RA-19885,Corporate,West,Same Day,944580
US-2018-106551,2018-07-22,EB-13930,Consumer,Central,Standard Class,526344
US-2018-106579,2018-06-08,BW-11200,Consumer,Central,Standard Class,12176
US-2018-106663,2018-06-09,MO-17800,Home Office,Central,Standard Class,169253
US-2018-106705,2018-12-26,PO-18850,Consumer,Central,Standard Class,4475
US-2018-106796,2018-05-12,JP-16135,Home Office,East,Standard Class,10272
US-2018-107272,2018-11-05,TS-21610,Consumer,West,Standard Class,246380
US-2018-107384,2018-12-04,TP-21130,Consumer,Central,Standard Class,41511
US-2018-107636,2018-04-30,NM-18520,Consumer,East,First Class,576
US-2018-107888,2018-11-16,CC-12220,Consumer,West,First Class,35477
US-2018-107979,2018-06-08,FO-14305,Consumer,West,Standard Class,197300
US-2018-108014,2018-11-19,JH-15430,Consumer,East,Standard Class,59913
US-2018-108063,2018-12-02,AS-10090,Consumer,South,First Class,3465
US-2018-108245,2018-09-22,SH-19975,Corporate,Central,Standard Class,24620
US-2018-108315,2018-04-30,MH-18115,Home Office,South,Standard Class,225546
US-2018-108343,2018-07-20,AR-10825,Corporate,East,Standard Class,183492
US-2018-108700,2018-05-19,PJ-18835,Corporate,Central,Standard Class,38016
US-2018-109253,2018-08-21,PR-18880,Consumer,West,First Class,1158071
US-2018-109316,2018-06-08,MG-17680,Home Office,West,First Class,1499418
US-2018-109484,2018-11-06,RB-19705,Home Office,West,Standard Class,5682
US-2018-109582,2018-09-12,JM-15865,Consumer,West,Second Class,16644
US-2018-109610,2018-11-25,BS-11590,Corporate,South,Second Class,70196
US-2018-110149,2018-12-10,WB-21850,Consumer,East,First Class,12065
US-2018-110576,2018-11-28,RB-19795,Home Office,East,Standard Class,1771148
US-2018-110604,2018-05-15,JF-15295,Consumer,West,Standard Class,68716
US-2018-110646,2018-10-26,JF-15190,Consumer,East,Standard Class,46623
US-2018-110989,2018-11-03,EJ-14155,Consumer,West,Second Class,435
US-2018-110996,2018-11-20,KA-16525,Consumer,West,Standard Class,28392
US-2018-111024,2018-07-03,SZ-20035,Home Office,East,Second Class,251140
US-2018-111241,2018-08-20,GM-14500,Consumer,West,Second Class,23912
US-2018-111423,2018-08-17,EH-13765,Corporate,East,First Class,552156
US-2018-111745,2018-11-05,RA-19885,Corporate,West,First Class,15999
US-2018-111920,2018-10-22,PS-18970,Home Office,Central,Standard Class,3644
US-2018-112347,2018-12-02,BS-11380,Corporate,West,Standard Class,1047988
US-2018-112613,2018-05-28,JH-15910,Consumer,Central,Standard Class,54368
US-2018-112928,2018-06-01,BB-10990,Corporate,East,Second Class,1748
US-2018-113201,2018-06-30,TT-21220,Consumer,West,Standard Class,20495
US-2018-113852,2018-07-29,GW-14605,Consumer,West,Standard Class,9057
US-2018-113992,2018-12-14,LC-16885,Consumer,Central,Standard Class,974988
US-2018-114034,2018-01-03,DL-13315,Consumer,West,Standard Class,3888
US-2018-114356,2018-08-20,TT-21460,Home Office,South,Standard Class,3596
US-2018-114657,2018-11-16,MH-18115,Home Office,East,Standard Class,5244
US-2018-115252,2018-10-20,MY-18295,Corporate,South,Standard Class,30336
US-2018-115301,2018-07-29,VG-21790,Consumer,West,Standard Class,11596
US-2018-115595,2018-10-09,XP-21865,Consumer,West,First Class,352
US-2018-115609,2018-11-02,CS-12505,Consumer,West,Standard Class,1681
US-2018-116491,2018-11-11,PG-18820,Consumer,Central,First Class,35184
US-2018-116505,2018-11-17,TB-21625,Consumer,East,Second Class,438
US-2018-116652,2018-09-15,RD-19480,Consumer,West,Standard Class,238228
US-2018-116659,2018-11-12,NG-18355,Corporate,East,Same Day,370782
US-2018-116701,2018-12-17,LC-17140,Consumer,Central,Second Class,66284
US-2018-116897,2018-05-27,JG-15160,Consumer,West,First Class,350126
US-2018-117247,2018-10-09,CK-12760,Corporate,Central,Standard Class,131890
US-2018-117331,2018-10-21,ND-18370,Consumer,West,Standard Class,8559
US-2018-117450,2018-09-04,DO-13645,Consumer,South,Standard Class,107552
US-2018-117534,2018-03-25,CV-12295,Consumer,West,First Class,728950
US-2018-117723,2018-08-15,DL-13495,Corporate,East,Second Class,1801632
US-2018-118038,2018-12-09,KB-16600,Corporate,Central,First Class,13680
US-2018-118087,2018-09-09,SP-20620,Corporate,East,Standard Class,2370849
US-2018-118157,2018-11-14,AW-10930,Home Office,Central,First Class,1528
US-2018-118535,2018-02-11,DJ-13510,Corporate,East,Standard Class,207
US-2018-118556,2018-05-28,TH-21235,Corporate,Central,Second Class,110433
US-2018-118598,2018-11-16,CM-12190,Consumer,East,Same Day,11994
US-2018-118941,2018-08-12,BB-11545,Corporate,East,Same Day,21750
US-2018-119039,2018-03-06,BF-11170,Home Office,West,Standard Class,14976
US-2018-119319,2018-11-06,LC-17050,Consumer,Central,Second Class,3056
US-2018-119438,2018-03-18,CD-11980,Consumer,Central,Standard Class,296022
US-2018-119662,2018-11-13,CS-12400,Home Office,Central,First Class,230376
US-2018-119816,2018-03-04,TT-21460,Home Office,Central,Second Class,4371
US-2018-120089,2018-11-30,ML-17755,Home Office,East,Same Day,663936
US-2018-120147,2018-03-30,TB-21400,Consumer,West,Same Day,165400
US-2018-120390,2018-10-19,TH-21550,Home Office,South,Standard Class,1633188
US-2018-120418,2018-06-11,BC-11125,Home Office,West,First Class,589508
US-2018-120607,2018-05-19,JC-15775,Consumer,South,Same Day,19564
US-2018-120649,2018-01-20,JF-15490,Consumer,East,Standard Class,352
US-2018-120908,2018-09-30,BF-10975,Corporate,East,First Class,20664
US-2018-121251,2018-03-26,GM-14440,Consumer,East,First Class,269564
US-2018-122637,2018-09-03,EP-13915,Consumer,Central,Second Class,42616
US-2018-122672,2018-11-04,HG-14965,Corporate,East,Standard Class,201424
US-2018-122714,2018-12-07,HG-14965,Corporate,Central,Standard Class,188999
US-2018-123204,2018-07-21,CS-11860,Consumer,East,Standard Class,1748
US-2018-123281,2018-04-02,JF-15190,Consumer,West,Standard Class,2511
US-2018-123463,2018-12-23,GZ-14470,Consumer,West,Same Day,1348
US-2018-123834,2018-07-21,GM-14500,Consumer,Central,Standard Class,124404
US-2018-123862,2018-01-07,JF-15190,Consumer,West,Second Class,33280
US-2018-124303,2018-07-06,FH-14365,Corporate,East,Standard Class,19002
US-2018-124779,2018-09-08,BF-11020,Corporate,Central,First Class,430455
US-2018-124821,2018-06-25,AM-10705,Consumer,West,Second Class,8714
US-2018-124926,2018-11-13,ME-17320,Home Office,Central,Second Class,9324
US-2018-124968,2018-09-08,MM-18055,Consumer,Central,Second Class,765625
US-2018-125213,2018-12-11,NB-18655,Corporate,East,First Class,654
US-2018-125647,2018-09-23,LC-16870,Consumer,Central,Standard Class,133896
US-2018-125717,2018-09-28,DS-13030,Home Office,West,First Class,535264
US-2018-125808,2018-11-12,EP-13915,Consumer,West,Second Class,1156
US-2018-126053,2018-12-05,CS-11950,Consumer,East,First Class,5141
